,ActionBarSherlock,Android-ObservableScrollView,Android-Orma,AndroidAsync,BiglyBT,DaggerMock,Digital,Discord4J,Easer,EclipseCodeFormatter,Elephant,FreeBuilder,Grammar-Kit,Hystrix,JSONassert,MaterialScrollBar,Much-Assembly-Required,OpenRefine,RustDT,RxJavaFX,SoLoader,SpringCloud,Sudachi,SuperListview,Telegram,Telegram-FOSS,TrebleShot,UpdateChecker,amidst,android-ago,android-test,android-transcoder,androidannotations,app-icon,arara,archaius,blueflood,cassandra-lucene-index,chunky,clean-status-bar,couchdb-lucene,cyclops-integration,dcevm,derive4j,digdag,disruptor,dns66,docker-compose-rule,dropwizard,druid,easygcm,eo,facebook-android-sdk,fdb-record-layer,fragmentargs,freeline,getdown,graphicsfuzz,guice,heroic,hollow,iceberg,intellij-elixir,intellij-plugin-save-actions,ion-java,jBrowserDriver,java-object-diff,jboss-eap-quickstarts,jedis,jsoup,jsweet,kafkahq,loklak_wok_android,macrobase,manifold,material-remixer-android,metacat,metrics,moditect,nakadi,nokogiri,nzbhydra2,openrouteservice,opsu,org.alloytools.alloy,pacbot,parquet-mr,pebble,pgjdbc-ng,phoenicis,phpinspectionsea,picasso,pojobuilder,polyglot,postgres-async-driver,progressbar,project-rome,qbit,qpython,rapidoid,react-native-background-job,react-native-dialogs,react-native-screens,react-native-sensitive-info,roboguice,rxjava-jdbc,s3proxy,scoop,signal-cli,sofa-tracer,spectator,spring-javaformat,springside4,sqlite-android,subclipse,swipe-button,thingsboard,tikxml,truetime-android,uhabits,vulnerability-assessment-tool
rapidoid,0.09368976383400784,0.2186598514919167,0.22139390435726924,0.09452725081618174,0.27046896274874677,0.45362858671424944,0.1045059315315594,0.11980819328906156,0.27085775185548455,0.15031570453337906,0.2222590481136849,0.16363688189358372,0.09321863241606987,0.09272129279123353,0.2913878829024772,0.28221101572016916,0.15117050911501206,0.06918836783978644,0.14013652170601132,0.28236510082183475,0.28089021377822265,0.35007684019587904,0.26631054478738625,0.4521874535980608,0.21812580298828432,0.14428685479517211,0.11825172990300226,0.30099876739182396,0.14815100214578547,0.48462935319769895,0.673153628119661,0.3587528381431109,0.09054452123490364,0.8131049700675059,0.2987857700249613,0.3097136686587657,0.1055011502737686,0.11752227570656104,0.2534812712839092,0.4297954715074679,0.17052134460872226,0.229755775946776,0.4588732044229553,0.41467273950728467,0.11383701049059225,0.19509594211569414,0.275230963819183,0.2726492645415991,0.1930331490439986,0.5057394277850094,0.36131933572243435,0.40777901843766695,0.0826234903703178,0.2524012663743619,0.5490638634152547,0.2818546471661747,0.25008537763686856,0.06578054441249859,0.07062793946752399,0.12205651179833377,0.10469056306950697,0.20718104597604503,0.09720834237997844,0.22552062433293973,0.3224882030397833,0.0967869601339707,0.179311929285482,0.18295588036323807,0.11377511686725295,0.16395539424846528,0.12285645116970767,0.29472518374266665,0.18448853148187594,0.09898363009859212,0.2795418511085558,0.2817930015532385,0.17784019326331701,0.14010184035741036,0.43099855525788155,0.16561659559705122,0.18486658273811152,0.23881013850377675,0.12858786830343882,0.1783403644383026,0.2518541222519223,0.2636651399436708,0.08561845505245724,0.09552526815468931,0.09846035371723416,0.20545355176403068,0.257262357412978,0.2078821881539663,0.23490370691863494,0.3559777330350171,0.3087713982121877,0.4202662324267623,0.4965364607632433,0.09718397885198804,0.210049254730711,-7.563548404887488e-05,0.31125778950357763,0.3700461170980386,0.3095501919283242,0.29651701384834517,0.2004928955185541,0.1946253656780954,0.27468431993211284,0.44719046893586767,0.20918314800694593,0.238536179359493,0.1256229359111769,0.33665067887351074,0.07067098525354176,0.426553105095809,0.10945114842462,0.3227516701951223,0.24109952719254524,0.2537403154143407,0.30252726018942633,0.22441791544251433,0.25024215749575784
react-native-background-job,0.21736518662049276,0.146983124818165,0.22904600579223244,0.21229602469287145,0.2175145602999119,0.2152451831877772,0.2788114469211327,0.2451857949118883,0.262518301536934,0.15238542822209455,0.15080223778931867,0.2049860087462,0.1916217382027402,0.2536023177800637,0.10610734101335839,0.10818265637404301,0.14522063311466804,0.3280965653201997,0.28088311504705743,0.1112118637098769,0.08987806157282163,0.2003394292108348,0.15925937774345678,0.13616364003435144,0.2348384390542111,0.23380299482978473,0.22329133744822494,0.07444488582663611,0.24794769605444067,0.20135266659110673,0.4298917804348681,0.13705979761110632,0.274962645000124,0.4817318897459183,0.14820739708117403,0.16580056013089706,0.193359068444806,0.2153371928356721,0.2448607587714473,0.18278035424712524,0.15762604661463897,0.33884086317072004,0.2746657118735889,0.22215603919311433,0.2720249367014723,0.23548790675437148,0.10759761319102013,0.15975889013571354,0.3130930163250417,0.3589235306046229,0.09789436828872955,0.21835680633015386,0.18905233936652965,0.2666779208867971,0.21452838680795416,0.14953020674262063,0.16743327084501802,0.23086603685562124,0.293331217684599,0.2143106132680882,0.2624824830671616,0.23285289434367917,0.26661990661186374,0.12509942324458256,0.16778993047423918,0.18078572449799157,0.1359115553056296,0.18723392494271218,0.1524905728696494,0.17672627103635807,0.24144728682490946,0.1292748922632886,0.12409540089926407,0.2164740493204258,0.27035765709503956,0.12819329743926688,0.19225274419392002,0.25165728010856125,0.25800407753175547,0.24809213140174902,0.21136776785015765,0.29738848470330714,0.18370186100682173,0.2580866144316881,0.45516887736811407,0.37207515508737654,0.25537740786398755,0.19975950203819703,0.23154532854137866,0.3222192756539217,0.2799270098761739,0.13116373603825804,0.21407488927090657,0.1696776614715757,0.14400399582134993,0.11671314625666762,0.2689867741243934,0.2736661510174959,0.39493334480755804,0.31125778950357774,-0.020029660270514338,0.09488110910417502,0.07497653502114143,0.16533880759120834,0.30230701579750696,0.14935969291963058,0.10591201567592579,0.17840297860433618,0.1090116465640355,0.22781360095643544,0.21482263860311035,0.1985350064685345,0.26917693827276645,0.2478700169389395,0.17865739621833066,0.09425884775456195,0.3502745679264122,0.18705122459562473,0.07994162798107485,0.2836653212424203,0.1846640610938769
react-native-dialogs,0.24852396958442824,0.21157489230446958,0.2794592192459511,0.2824253086862373,0.2625053610639734,0.2421866444293871,0.3558580733175687,0.33443346885989167,0.3178667699855635,0.20370276740199378,0.22425715609099106,0.27101256649524674,0.2517775532968216,0.31192467564987747,0.17226889266045242,0.1363176860690687,0.24026959763335742,0.400139664502416,0.3292174049829063,0.13492969973007196,0.15113572087425398,0.25364420227802664,0.2213020775628427,0.1355001465954806,0.32558961852350976,0.3163800925336602,0.3037903204499335,0.09163488536138065,0.33670058876298625,0.17424393065471666,0.43980937096535244,0.1556224907047975,0.3506411036272332,0.46875357289881703,0.19447632598069642,0.21118147700273382,0.2776530510813945,0.29678824499791967,0.25550594008986627,0.21055515571705985,0.21459659393049668,0.3778300914207994,0.3145924246009586,0.25856581856785665,0.33042839954035663,0.314482439426072,0.13942400852824544,0.23363576830869626,0.38766123439533406,0.44194696222193386,0.09241090451401068,0.2645349706490475,0.26673424679541236,0.28839792014415655,0.2280052466642708,0.1781587672890691,0.19613576429493695,0.27624967870794503,0.3577400256032216,0.28622083894563166,0.32507053834765276,0.27634832126510267,0.3451100611958351,0.1932644107157424,0.19899097791094633,0.2583732089039247,0.2241572758888687,0.2800137156888526,0.2217919303705338,0.243591771986019,0.3039157665090406,0.17639057038391948,0.20392927049546272,0.3072483214480701,0.29001144391696343,0.22341022086383489,0.28219504273218665,0.3143976379205047,0.3268339168422699,0.36494134564439096,0.24917030121602446,0.34750999463151266,0.2705687699092043,0.32024373723057376,0.47225470514684553,0.4085153604037013,0.338354279848058,0.26931756894232706,0.3084865100939126,0.36298301344242745,0.30251470738155084,0.21801748653229713,0.23103001811567592,0.2438393160479082,0.20245828844397007,0.19130274323792318,0.24844314547826207,0.36810001182387675,0.4119929810266255,0.3700461170980387,0.09488110910417513,-0.026997883209156526,0.10725858780121744,0.17113767162620197,0.3507927129327352,0.20565412542634587,0.1399839354339213,0.22406271726445204,0.17533506743966365,0.26959968162992365,0.29473687291856254,0.2518293752205505,0.34183930945092067,0.23430436380347386,0.259575943171818,0.08780977285438973,0.37846432712193123,0.24776589721748377,0.10213103395251721,0.3406145884204178,0.2349699481743217
react-native-screens,0.20806195234074587,0.11980458215168499,0.21374460905636217,0.2111922866379573,0.2600345529466065,0.18897289787225424,0.2616400816596173,0.2795087479878481,0.26945903470916654,0.1518333386353703,0.1882827463050648,0.22724040515968746,0.22089154020535473,0.2521945309303729,0.1532988336025508,0.10308064904716607,0.16799308292085258,0.33017433774223326,0.2916461478747513,0.1251319296925102,0.08982755407341081,0.1825602722315378,0.171763234394255,0.16636034950797962,0.2691738916620178,0.26448090819354697,0.23325552151307793,0.09269005600722025,0.2504281986709356,0.1432765518483693,0.44375442381410724,0.09978083910623026,0.2727062379971942,0.4047672379894015,0.15376205814944366,0.17557757205825297,0.2136686056601811,0.23696947782983013,0.26912220537732756,0.09210694739893044,0.1557948185903586,0.35234903460657996,0.2806083049227339,0.1779314078882278,0.26155714596246804,0.20047448911510735,0.07369198962456813,0.13833423496581243,0.3181687721668117,0.37641605183688676,0.09638384994699534,0.27127585469713433,0.21139998293756357,0.2699645984539184,0.1803479631579098,0.1725010369946468,0.16532398303273677,0.2359695485823512,0.3058584615576109,0.23657394664888387,0.2601894219438764,0.24736137611610376,0.3002313853629006,0.14367045086030794,0.173868563439888,0.19825079155741954,0.14326442210627222,0.21147390696416268,0.15913077409858922,0.21735732395745044,0.2537411359689581,0.10965840312803943,0.14523766863832843,0.22791162316999125,0.28743307450605216,0.15889819059658072,0.24512790895455672,0.26276350678924365,0.28044137576117867,0.2594470522129567,0.21251656452329715,0.2978761757394044,0.21486629150366443,0.24460391363648748,0.4337498956781922,0.32226780026573,0.2822423219721346,0.21292941360942874,0.25139337226066116,0.30906153781231005,0.261107704006895,0.1507092208048202,0.20886113027223252,0.15493527102593208,0.15755022478514757,0.15629059334825424,0.20463471103260378,0.2974771582066644,0.36457514642370703,0.3095501919283239,0.07497653502114143,0.10725858780121744,-0.012254964959531045,0.16434233031892376,0.3135906053144353,0.13720983817948085,0.09143366679767662,0.16477417370684266,0.12156785324662356,0.23116863832701584,0.1912709364959697,0.18374139435696046,0.28824081125024337,0.23667134958671543,0.20571181417485673,0.08038232341754026,0.35493923666949123,0.21399524349988475,0.10797127140097584,0.29154027670444993,0.20111150860263516
react-native-sensitive-info,0.20646965384194682,0.18700133020468868,0.22052160537715304,0.21728972873584984,0.1287008800093824,0.1806381410195782,0.2837558663064267,0.26280729260075164,0.27240137036963963,0.15737605507893992,0.22818429505457527,0.2014929233234608,0.18317371579856578,0.25536173761074843,0.14531098586296776,0.1316817685400442,0.18284611351518143,0.3102984079925435,0.2366421396558781,0.13870291092716858,0.1570171224091783,0.17540625698741485,0.2021983476767205,0.26485775830035574,0.260331691339143,0.2407816486143609,0.214543940104706,0.17479339784151948,0.28464806293920164,0.2445527893610151,0.3347223122558598,0.16735846485343764,0.2894745725203327,0.5365985388681762,0.18557751052095117,0.2008637910848191,0.22302797839114552,0.20087154529021067,0.19651801343121766,0.21125580476528227,0.16576969834642086,0.27282379072615004,0.13442909742627918,0.2420665595824828,0.22247691628206367,0.24568858936512583,0.14830493457917293,0.198113913616641,0.2985878295174079,0.40441688091302863,0.1664703909253369,0.27167949072546815,0.19638266781610725,0.2262830781030184,0.3421116231816437,0.1556460820275608,0.20000899240090309,0.2040447510038086,0.2541231609805278,0.1798396865171129,0.2767778847807739,0.22857700939264292,0.2547163800629745,0.15726931662525867,0.1758989738992709,0.21402557340825445,0.16700850558095703,0.18219969730619467,0.16300905277165623,0.163597021716969,0.19945111040657926,0.1717121664206509,0.15136030454455096,0.21491478889006133,0.26322504250053325,0.19220248895682013,0.16723371957284094,0.2606678650068476,0.3248394504605222,0.30830698757841957,0.24057618412074389,0.29378609174748804,0.1799428346605565,0.3045110729880529,0.4286917062152228,0.32690526377238394,0.2453240765711867,0.16804550754615177,0.2384300317470276,0.3137281476060636,0.3204694339777121,0.19055194319297064,0.20171369918367021,0.21955524763483003,0.20694069184791775,0.24673843674913465,0.2512906465013983,0.27885446451718,0.3669060725386364,0.2965170138483453,0.16533880759120823,0.17113767162620197,0.16434233031892376,-0.009302990137887934,0.32161522894506256,0.13682075544082983,0.18464333882097184,0.25915673157195285,0.15363243831930484,0.20354404135572823,0.20629246965208714,0.20383576780540869,0.21574830718913618,0.18180044869338696,0.21028316900359867,0.1431760213006732,0.32417268050287174,0.21128993710108646,0.15523710998696205,0.2898194890313507,0.11910575048645289
roboguice,0.21102250849130233,0.24585729129813272,0.2651986824167898,0.17999743464923657,0.30159495965341276,0.4584738918197827,0.2111450900526225,0.16518867726885056,0.35767293457107585,0.20531489288964266,0.2855182121776285,0.22643220261221308,0.17218616859900382,0.15615107901991931,0.284706556993077,0.3020248965410074,0.1929228751689268,0.2115175443437063,0.26429683934851655,0.28541662849643423,0.28428514139922945,0.3687913381720126,0.28748550338259315,0.4036346809238939,0.2472782159078989,0.21280566286998015,0.22114551476562183,0.31847844089199007,0.1842837648584278,0.45304745774188615,0.6586868753433414,0.3697168231229453,0.1953306185335013,0.7896454923514701,0.2799989897742977,0.32392677943493753,0.19707699870070372,0.16746518433483715,0.27242187416112584,0.42544564118276507,0.22181579217685954,0.3143811338228437,0.4898706311844925,0.38122711004348475,0.27996167033131913,0.27013476524376456,0.2810793311982256,0.27693667892025753,0.30395674881430934,0.464444354481772,0.35404278248179966,0.3551429380593156,0.17344646737254643,0.2716165222255509,0.5520653668745882,0.23950738898313817,0.2818047933869945,0.22015242161483495,0.21465105092340853,0.2235847792288721,0.19568182719981075,0.2924607350761613,0.19830857507205624,0.28655727590183677,0.378430504634542,0.1939348769637146,0.2299239391101976,0.24868245461086402,0.19508666407646202,0.21877656560327619,0.18169162742624267,0.3260645235086469,0.20823388334564485,0.20348109974472217,0.26211047988288916,0.28887416283881484,0.2634952742686215,0.16275603441778108,0.4385236162262208,0.2232010727404058,0.27192458677522213,0.3328026095386052,0.21421187845206546,0.24661692019750692,0.44458115946888277,0.38792526162358576,0.22688755175824238,0.1930387553191104,0.20953542979396833,0.3709041511631813,0.2737581832863363,0.21751135384113918,0.25873150877752416,0.38206057333322074,0.305065633609396,0.40695945410512746,0.48197062183843586,0.21765574882840544,0.4000922121188245,0.2004928955185563,0.3023070157975071,0.3507927129327354,0.3135906053144355,0.32161522894506245,-0.00034566853855189095,0.21214722536608654,0.2987498627157307,0.40399955668589027,0.2137962487409606,0.2788889006800469,0.20674760010905713,0.3334657435207121,0.19082097311705837,0.4341910515362858,0.17121484434030632,0.34625053487560187,0.32404402812183253,0.29720190006802627,0.30051684815067614,0.3256288529113589,0.2512977438602747
rxjava-jdbc,0.10422323906996933,0.10105903285161821,0.1377028939990217,0.08971979392312945,0.17319048658110492,0.2301372564781191,0.12408034362440568,0.15980536061366823,0.2103343887177116,0.0846477300375218,0.13428958085415743,0.09868547342661615,0.10340422078464162,0.14280246941725672,0.11546853269425905,0.09927799538281568,0.07732422782349746,0.1926231444893166,0.1686895570345588,0.11201642063232564,0.12136253993917012,0.15178900796101802,0.1349003245694449,0.23496260582876316,0.18832373450476847,0.16146025252704754,0.12325230061863635,0.1507302164725579,0.1424638387275834,0.28809868742443123,0.44290154854144914,0.14743750011718715,0.1841218898548268,0.5510990002454974,0.1192643963574358,0.14729381559029564,0.13244816780354396,0.1309385256278951,0.165328226144549,0.19861396538757403,0.06040766677432097,0.22492753380221897,0.23771275862534014,0.19842317835175205,0.13224685756603638,0.11315951857198936,0.0871826607031927,0.13297202815379494,0.24812899940173916,0.3347570421435444,0.15870238350665866,0.20384193158295394,0.11564118458952277,0.1838681431323692,0.33780748908561886,0.12321073452076281,0.14455341096507524,0.12374205965419116,0.17901558090346326,0.11173551342001087,0.13196241708969347,0.1578880088998239,0.18405675073184302,0.10224768763946579,0.16114557814768926,0.10203476542300915,0.08214021878893008,0.13819089831453857,0.08509237684269011,0.06862950783415567,0.10460229451641134,0.11021419080075812,0.08473523583184561,0.12693002498410833,0.21144328999453743,0.11023559466574073,0.13407930533448642,0.15666528737869856,0.2625687428727729,0.17724977824824584,0.1893456626886475,0.2095686046896995,0.1056066208998846,0.1532892221078036,0.3552256127267589,0.2054541821524345,0.154976350892427,0.08284528194590701,0.1171085685871519,0.23817147890475998,0.23257367697704556,0.1086277144844664,0.12716311992899598,0.13792613951231592,0.1526498986821716,0.2003857216446736,0.2617149676695264,0.16695966634219084,0.30268696273778806,0.1946253656780943,0.14935969291963058,0.20565412542634587,0.13720983817948085,0.13682075544082994,0.21214722536608577,-0.0012728044963524754,0.1252388788020794,0.24949576611963964,0.06942792300660505,0.14646629808984402,0.11876854228516709,0.14400236551040024,0.13421522044455259,0.23550095191887588,0.12893099571529198,0.15495808489550977,0.2509155248086591,0.14343196085127952,0.11783130882389303,0.20553743085454435,0.12109165286576207
s3proxy,0.1740917666604599,0.13532800965461822,0.17211951634318368,0.17523078205255738,0.2557530662765245,0.24535194636085422,0.22417270310205595,0.21791114476844053,0.25017391561003544,0.1252620468154343,0.15931820787861184,0.15210125819703546,0.1794203057334487,0.22673941660320274,0.15081446488503025,0.1270866425742444,0.15365858876913163,0.2991378470515629,0.26042599340332717,0.11910192364299332,0.0759896595525048,0.2037636604703743,0.14809481307964822,0.20486926158562524,0.25607608695798656,0.23229756682071745,0.2061221020064541,0.11375422775833621,0.21044611164485816,0.22140151527631102,0.5013462212995197,0.13346389738931452,0.20534671204496535,0.5626085618926193,0.14574355089241198,0.16924186098371607,0.17067870964853626,0.208422966086515,0.23300079826457054,0.1509254797518944,0.14486342240158756,0.3087929038340157,0.31204488240496353,0.21331639935870117,0.22400952834400378,0.16786287383235576,0.09186455943326843,0.13692676026797435,0.29861000502228807,0.43034641686620145,0.13644034057937549,0.2587257149247142,0.1774942406357789,0.22563153646638634,0.20206024000200373,0.16627484025287487,0.14165825140626742,0.20417509969734815,0.27350564488905404,0.1844510130828133,0.20554193364614237,0.19624847908471443,0.2927499061170862,0.1147844025293443,0.17385630904939486,0.17354463906099393,0.11793068726735312,0.1988753803956982,0.13669771759869365,0.18521726030243446,0.2028245984006718,0.10848727540139413,0.11496440107309469,0.18187615640246757,0.22392518464257005,0.15191678162870226,0.21356658072721524,0.21332153362183315,0.27805624932616557,0.22746735505069893,0.17884907104940295,0.24913545523267489,0.16661353954279268,0.1879029668679394,0.4406608609624123,0.33248542645651924,0.2329732920698676,0.1719112306091637,0.18217599324834233,0.2748638867548798,0.3035047882635289,0.11497994124935462,0.17472973367189215,0.1581273328502636,0.12515630903890196,0.17779456735314503,0.275183299623159,0.24644813766592477,0.3585948612297192,0.27468431993211306,0.10591201567592567,0.13998393543392118,0.0914336667976765,0.18464333882097184,0.29874986271573045,0.12523887880207907,-0.002383341720915144,0.2138650164536301,0.1268812936524798,0.1898940033261064,0.1802058031900482,0.18784910368125274,0.24321604603832925,0.2713295774637421,0.16566856102104965,0.14146354152167273,0.2943819251964477,0.19727763273048138,0.1270877674349028,0.25520887978957896,0.19275855201485492
scoop,0.3315527254954711,0.21499298197418448,0.27936277340673976,0.33357939725051877,0.30140605294145617,0.2340465069838139,0.39452569514052493,0.34964774637756824,0.36886340187528055,0.277393166354133,0.2520402483252796,0.28627939099974364,0.32775391536959864,0.34799670501751534,0.18357798732689412,0.1486662376377883,0.26662292279364996,0.4754029378981801,0.3771416260954996,0.20255363820469363,0.16469517835363212,0.22448258934504384,0.2502185114692339,0.19500157394941786,0.27795659951995677,0.3020515393110579,0.3191370511330569,0.25169978373080903,0.3643556756097024,0.22677787396033522,0.4919300156806451,0.183662446969185,0.36661698293559986,0.40936755861042506,0.156494834773376,0.2073853634442634,0.29010136829854694,0.28843968709936885,0.3302767857338057,0.22910409070657645,0.2803811003452372,0.42284989292655273,0.3144685007625323,0.17827269457426975,0.38466690487641564,0.3232676685163681,0.17832110139986468,0.22731586014892324,0.4454810595665324,0.46511795902147424,0.19031556924658122,0.3378519102322378,0.2975446462815853,0.3088546895416949,0.37851197057184083,0.20595962735723083,0.27973149472916037,0.37176885741772425,0.4204791143868284,0.3008704211765394,0.3924090820954834,0.31719880795719435,0.4183165444196144,0.1984954930614169,0.2087329293282868,0.33382962612376677,0.1933801532507854,0.2178453904615324,0.266959759707209,0.30942359445802736,0.3506907849437495,0.21543193009529948,0.22004278059564153,0.31480454032738703,0.3074943261989812,0.21815445876099904,0.3139028254295295,0.3709032950314416,0.24185806594149106,0.36822176437822174,0.33010231057512684,0.4273229851943662,0.25750718195919864,0.3771925866445788,0.6433938139253412,0.4892741992212666,0.3677141414296422,0.28933729787971274,0.33933511269977645,0.5081816001149148,0.4073196280547984,0.2029213335388933,0.2604405336391785,0.23797496889262104,0.16835303363419596,0.1539823110549875,0.2702761920026775,0.4068689032847552,0.5775086735154307,0.44719046893586767,0.17840297860433618,0.22406271726445204,0.16477417370684266,0.25915673157195285,0.4039995566858906,0.24949576611963942,0.2138650164536301,-0.005888981441088625,0.2360692891607713,0.24026085572165112,0.30701375260020713,0.19953480611151653,0.3861935448016406,0.2896063585638651,0.28101183213685144,0.22323826142616687,0.44802586099456987,0.2820619277569585,0.22489761058781144,0.36810149214282417,0.21810801726688644
signal-cli,0.12785372314839227,0.11373510958829347,0.16370877368169778,0.09264420773815607,0.19045834910380943,0.2481920379833864,0.15157301498933662,0.17263614166320862,0.2156335710596512,0.09250469736545963,0.13686444221973693,0.11854913842193027,0.11244262460604448,0.15560918636964094,0.12104408837249914,0.11977499769891653,0.08212976336183875,0.21104086852911752,0.1946034326532825,0.12108745579879909,0.11948056163852816,0.16409038386927344,0.138522083581338,0.20269093755012224,0.17189843242010072,0.15549414674162054,0.12929686780076444,0.1286290999638311,0.15985852416340451,0.2649427300618087,0.44000322145774795,0.15686976867080427,0.1969199646720593,0.5248858147175681,0.1345023765437271,0.16708315258661877,0.1313031997095937,0.14912584008446184,0.18425508232926247,0.2108390646517605,0.07089791282867652,0.2604980296454197,0.27809616877718213,0.22469414160499368,0.1729937587082594,0.1404471395927933,0.09092188650810518,0.12774561250000482,0.22018150311808604,0.2860773562300374,0.1466668463097458,0.22799103246649766,0.12881187696227936,0.20280020381301422,0.31976266257761055,0.11609429031436913,0.13443283122622662,0.14681766954892128,0.20480106103941487,0.13472581262577243,0.15273461133606137,0.16976328748423708,0.1903310879463932,0.11327649882152391,0.16921180970159777,0.10258682002151742,0.08710835121729743,0.14700274578314476,0.09753936940874464,0.09513071418600438,0.12617073105285848,0.11726355040025827,0.08273381734100982,0.12777300339505115,0.2234237733676181,0.12764296488943672,0.1492892474003097,0.16921885060863295,0.28073151635658644,0.18597627318522125,0.16316198728767561,0.23308601172882903,0.10658712239553847,0.1613745578640733,0.3785982814758422,0.2494791785360151,0.17699754764005726,0.103842813131797,0.11456758528284505,0.2582342053784997,0.21828037264124012,0.10280218863219037,0.1588370971750983,0.16356903784989885,0.15311540053337902,0.17855042107423857,0.2922275601470473,0.1798585346004986,0.3183414173427531,0.2091831480069467,0.1090116465640355,0.17533506743966365,0.12156785324662367,0.15363243831930495,0.2137962487409606,0.06942792300660516,0.1268812936524797,0.2360692891607712,-0.0034643765071354915,0.17278895027692676,0.12996858602165162,0.18118260702895217,0.16926824919425987,0.21665450145383203,0.13374654448555057,0.13886832569568508,0.27737387476887865,0.1547344221502751,0.1106200933096757,0.22422900411180569,0.15147716425450064
sofa-tracer,0.17485778950309028,0.17075341121692145,0.09698670328476244,0.1520154863382316,0.2703896244283952,0.3168257607513738,0.23405111414106583,0.1990791650529291,0.16657569360339586,0.11776950731556368,0.1657951212974944,0.1309964961753748,0.14780175943256646,0.21606204538204032,0.16486356857235818,0.1528420875448795,0.1612925993407962,0.25673874244096895,0.18388692477847646,0.1482296310995549,0.15137588358319565,0.15864337939985218,0.13529223516328637,0.2681844022682819,0.25690427243145064,0.22002956721348066,0.1469707032044919,0.22097416853417717,0.21563082935722278,0.32298735404419165,0.5626181525547607,0.17027666468246005,0.19594499248837782,0.6412763475503465,0.12291844094456128,0.1377494736154613,0.14072587730905917,0.16772725873731398,0.15074147565016738,0.27360336324704704,0.14440216400893935,0.14696916078080902,0.32427811145717333,0.18782853399288313,0.15669419573895904,0.1720462241974704,0.18355537932839217,0.16664760957103275,0.2791549949094353,0.5152422917920049,0.19795088869619637,0.2070106877577096,0.1358788106825769,0.1151592392650771,0.4340952502604858,0.10458128232293673,0.13232400104856534,0.17308933707376273,0.19541694573468327,0.12842745745847495,0.19623703853093744,0.11992890263637368,0.2598170204378347,0.10807448077298487,0.1863077781734006,0.1830579085880737,0.10827137350785199,0.16482706026909943,0.1313236554214262,0.17165352013517987,0.19483449706697298,0.22091762267342496,0.1368131240899172,0.1564853671728056,0.11592339470618662,0.18886194260133116,0.1956101406402304,0.1511150972170351,0.29730878996419974,0.22782564855173604,0.20433286845891252,0.17619002279371476,0.14982239190116287,0.22213784062119413,0.4210679970376552,0.3174285702637536,0.1927401533962686,0.1209956514092615,0.16281119694054258,0.27679084041718605,0.35763442372759946,0.13636371723244567,0.08434038328758775,0.16396324295954834,0.10130329836308971,0.21841742428284538,0.3443376070056735,0.22240254763180378,0.3442122803915555,0.23853617935949134,0.22781360095643544,0.26959968162992376,0.23116863832701584,0.20354404135572834,0.2788889006800471,0.1464662980898438,0.18989400332610606,0.24026085572165112,0.17278895027692687,-0.0014678070000349042,0.15684018008751788,0.1679418826387511,0.1949765551892224,0.2560943253734349,0.15978420286476724,0.23550399047879145,0.17055017066750988,0.13136427976781884,0.22474294469407186,0.17178356683839158,0.18599286223812173
spectator,0.1289651473720681,0.11388381952088866,0.1401327248588956,0.09469004617767285,0.23241794106985592,0.326925516609051,0.11477106031769568,0.10610028735804455,0.20492523545142272,0.08377275366136072,0.17294653623291334,0.12710866682356003,0.09501303667452632,0.13257709154933017,0.17805464823453432,0.1838085209921113,0.09436409143024505,0.13840706105005396,0.15667257329827133,0.17902164554661115,0.1710958657982784,0.2226203767350472,0.15806206620349172,0.3565850796189025,0.20235409636099255,0.1591217177202432,0.09274811295876728,0.23065612354298937,0.1031083160388282,0.3649616527706243,0.5432954570283558,0.23067638124509682,0.10387390492565962,0.6872502179886104,0.1873597295295626,0.2109945128354075,0.05816802542503696,0.09131224561828644,0.22598520872343508,0.2678649273558722,0.1167115581071837,0.2340436635341424,0.3408290789831909,0.2720012674980019,0.10272828115389787,0.103189042947465,0.17220269893087947,0.13106534109655998,0.1038857747677463,0.4227174644667717,0.25412286245337357,0.31234807426858957,0.0652695633015753,0.18024567574358707,0.4484425293864578,0.19018384588669324,0.17469296940907397,0.09847103828844739,0.11512543004344444,0.09392499275325128,0.10316760813411752,0.16370490345299626,0.16424466955975836,0.12200787124606238,0.21613648319642864,0.08670855737583427,0.0800585819852081,0.11561413506499996,0.06883019527490819,0.14350129376764587,0.13858582005411424,0.18108976818492506,0.09763165067473334,0.05767072236272408,0.22151795513568706,0.1621072507938356,0.13160440844215537,0.09881661493976535,0.3387688514340118,0.10092276045947501,0.12906569025723702,0.20823947377560037,0.09359581186347876,0.153654807333099,0.34589003451967004,0.2645514403187954,0.09515731163717134,0.07879799558436607,0.12115738330432058,0.19447815414323133,0.28077865133812163,0.10272289767257547,0.1600891269477671,0.21936409217168729,0.1942038144709638,0.29864226798476146,0.3794632525173832,0.10695513068587181,0.264917276651768,0.125622935911179,0.21482263860311035,0.29473687291856276,0.19127093649596993,0.2062924696520868,0.2067476001090568,0.11876854228516687,0.18020580319004775,0.3070137526002068,0.12996858602165118,0.15684018008751754,-0.0006816260684827657,0.2236053235806411,0.10749269447439447,0.3052577918957181,0.07933118593319077,0.23376494773170364,0.23734705764556396,0.1974742898640316,0.23024919845228675,0.19921834264685256,0.17238685255320174
